kepid,is_planet,orbital_period,transit_depth,radius_ratio,stellar_radius,stellar_mass,signal_to_noise,duration_hours,mission,pl_name
8605074,0.0,37.601661282,0.0591301,0.227443,,,1667.3,8.30604,kepler,
8628973,1.0,3.314947362,0.0013982,0.038195,,,123.5,1.8007,kepler,Kepler-724 b
8655354,0.0,6.71969089,0.0009697000000000001,0.046245,,,45.4,3.0231,kepler,
8672910,1.0,39.6431552,0.0156638,0.111685,,,690.3,6.5292,kepler,Kepler-725 b
2302548,1.0,10.38122447,0.0008015,0.025572,,,41.9,2.715,kepler,Kepler-261 b
8644288,1.0,7.641567589,0.0022697,0.042627,,,437.5,3.41018,kepler,Kepler-18 c
2302548,1.0,24.5709023,0.0007642,0.033128,,,26.3,3.587,kepler,Kepler-261 c
10743597,0.0,0.817026268,0.0011455,0.030636,,,121.1,2.0799,kepler,
10154388,1.0,12.06222962,0.0003002,0.015945,,,32.4,2.0584,kepler,Kepler-744 b
1432789,1.0,9.93146307,0.00039860000000000004,0.018094,,,26.2,5.678,kepler,Kepler-745 b
1432789,,4.57834367,0.00014069999999999998,0.010812,,,11.4,3.987,kepler,
8240904,1.0,6.61836309,0.0005491000000000001,0.0211,,,31.5,3.6813,kepler,Kepler-266 b
8410727,1.0,11.47609015,0.0001823,0.013423,,,27.7,5.046,kepler,Kepler-270 b
8410727,1.0,25.2630467,0.0001255,0.011085,,,14.3,6.22,kepler,Kepler-270 c
8278371,1.0,0.677374687,7.670000000000001e-05,0.007964,,,38.7,1.8361,kepler,Kepler-780 b
8280511,1.0,10.43547031,0.0002102,0.013143,,,36.7,3.4167,kepler,Kepler-271 b
8280511,1.0,7.41084314,0.0001241,0.010073,,,25.6,3.245,kepler,Kepler-271 c
8280511,1.0,5.24970432,6.19e-05,0.007159,,,13.9,2.746,kepler,Kepler-271 d
8280511,,17.4532945,7.93e-05,0.008165,,,12.0,4.027,kepler,
6677841,1.0,35.7353616,0.0007788,0.029539,,,58.4,8.491,kepler,Kepler-279 c
6677841,1.0,12.30971679,0.000396,0.020619,,,45.9,6.74,kepler,Kepler-279 b
6677841,1.0,98.353149,0.000423,0.022291,,,30.5,24.708,kepler,Kepler-279 e
6531491,0.0,14.32407216,0.0020539,0.342462,,,58.0,4.6577,kepler,
6383821,1.0,27.07237655,0.0005142,0.020659,,,44.0,6.9592,kepler,Kepler-797 b
6607286,,0.783276173,0.0002647,0.014734,,,46.9,1.6735,kepler,
6607286,,3.17405898,0.0002822,0.015521,,,29.2,2.3156,kepler,
11818800,,40.4195037,0.006256,0.088069,,,36.9,3.362,kepler,
11853255,1.0,2.243380573,0.0008217000000000001,0.032248,,,38.9,1.1196,kepler,Kepler-674 b
11909839,0.0,10.405998015,0.0144888,0.111248,,,745.2,6.5036,kepler,
11918099,1.0,2.337437946,0.0009712000000000001,0.027998,,,82.4,1.9982,kepler,Kepler-675 b
8395660,1.0,6.164876,5.5799999999999994e-05,0.007192,,,14.4,3.262,kepler,Kepler-106 b
11918099,,7.2406612,0.0005564,0.232818,,,13.7,0.558,kepler,
11923270,1.0,11.59822233,0.0028045,0.051287,,,71.0,2.5237,kepler,Kepler-676 b
6428700,1.0,14.49645186,0.0006475,0.033377,,,25.7,4.016,kepler,Kepler-242 c
6435936,1.0,56.0560754,0.001626,0.036134,,,27.4,4.685,kepler,Kepler-705 b
6522242,1.0,41.408316686,0.022838900000000002,0.139516,,,907.8,5.0264,kepler,Kepler-706 b
6526710,,39.74893077,0.0151789,0.134949,,,561.1,7.3051,kepler,
3247396,0.0,8.8111022,0.00040110000000000005,0.242511,,,76.8,5.0683,kepler,
6587280,1.0,5.715425977,0.0009081,0.027348,,,59.4,2.5242,kepler,Kepler-243 b
6587280,1.0,20.0261412,0.0004212,0.025305,,,10.7,1.611,kepler,Kepler-243 c
8686150,0.0,51.42598578,0.0660677,0.236829,,,1843.8,16.9422,kepler,
8689031,1.0,21.80451611,0.0011449000000000001,0.033653,,,49.9,3.4097,kepler,Kepler-726 b
8689373,1.0,10.28194593,0.0011107,0.029849,,,55.0,3.4366,kepler,Kepler-253 c
8689373,1.0,18.11993039,0.0015069,0.034825,,,60.7,4.2309,kepler,Kepler-253 d
11359879,1.0,4.942783419,0.0111447,0.099444,,,2040.7,3.25346,kepler,Kepler-15 b
8689373,1.0,3.78402867,0.0004261,0.020134,,,25.6,1.9012,kepler,Kepler-253 b
8826878,1.0,5.15448142,0.0006975,0.030415,,,48.1,3.228,kepler,Kepler-727 b
1718189,1.0,21.85362905,0.0003556,0.018296,,,23.0,3.439,kepler,Kepler-262 c
1718189,1.0,13.0607936,0.0002366,0.015111,,,19.4,3.215,kepler,Kepler-262 b
1718189,0.0,86.723653,0.000241,0.014997,,,9.4,4.852,kepler,
1431122,,4.2989201,0.0002376,0.019694,,,20.0,2.747,kepler,
3858949,0.0,25.9518461,0.0010585,0.256824,,,65.8,14.581,kepler,
8644288,1.0,14.85890852,0.003269,0.05159,,,456.8,3.5252,kepler,Kepler-18 d
3858824,0.0,25.9518536,0.0020179,0.30359,,,79.4,14.755,kepler,
8240904,1.0,107.7214092,0.0013962,0.033622,,,30.5,8.042,kepler,Kepler-266 c
8244190,0.0,1.09206833,0.0002192,0.013798,,,45.5,1.8596,kepler,
4180280,1.0,4.176254191,0.0013601,0.036246,,,249.7,3.6716,kepler,Kepler-472 b
8229696,1.0,10.12805158,0.0004774,0.02174,,,38.0,3.517,kepler,Kepler-761 b
8262210,0.0,1.613001111,0.0001041,0.009463,,,19.3,2.394,kepler,
10272640,1.0,3.770551475,0.01244,0.102677,,,100.8,3.8077,kepler,Kepler-762 b
10232123,,1.343767797,0.0047026,0.073911,,,269.8,1.9405,kepler,
8280511,,21.7203362,8.779999999999999e-05,0.00856,,,12.0,4.252,kepler,
2307199,,13.4471791,0.0014282000000000001,0.046114,,,105.3,3.0454,kepler,
10287248,0.0,4.722254104,0.08267,0.27118,,,314.1,3.451,kepler,
10351767,0.0,0.635069939,0.0331173,0.499997,,,578.6,2.07171,kepler,
10295951,,6.810823723,0.0144468,0.114797,,,1441.9,7.98574,kepler,
10342041,0.0,0.933746515,0.0029365999999999997,0.326591,,,549.5,6.6522,kepler,
10514770,0.0,1.872421727,0.0030189,0.062711,,,179.0,1.5261,kepler,
6690082,1.0,2.1395563,0.0002661,0.014957,,,48.9,2.0678,kepler,Kepler-280 b
10925104,1.0,11.776132317,0.0014307999999999999,0.035355,,,163.5,2.8971,kepler,Kepler-114 d
6690082,1.0,4.807103254,0.0004505,0.025102,,,32.9,0.9393,kepler,Kepler-280 c
6448890,1.0,21.4054422,0.00040930000000000003,0.024433,,,60.9,11.721,kepler,Kepler-56 c
6448890,1.0,10.5007712,0.0001834,0.011923,,,45.3,14.522,kepler,Kepler-56 b
6607447,,99.6442783,0.0032156,0.076417,,,163.2,5.1772,kepler,
6677256,0.0,3.125814002,0.0002388,0.014604,,,32.0,1.7895,kepler,
11960862,1.0,6.575315881,0.0027933000000000003,0.049152,,,221.1,4.3084,kepler,Kepler-677 b
12020329,1.0,7.275040844,0.003001,0.051358,,,312.1,7.5377,kepler,Kepler-678 b
12066335,1.0,19.27153892,0.0012198,0.031585,,,37.1,2.7594,kepler,Kepler-231 c
12066335,1.0,10.06524317,0.0010532999999999999,0.031153,,,30.3,1.369,kepler,Kepler-231 b
12070811,1.0,12.3935651,0.0009166,0.032536,,,35.8,3.8896,kepler,Kepler-679 b
12110942,1.0,3.689920099,0.00042669999999999996,0.018878,,,35.6,2.6557,kepler,Kepler-680 b
12366084,1.0,4.431238488,0.0010109,0.02933,,,71.1,3.15,kepler,Kepler-232 b
6599919,0.0,13.61014819,0.0057329,0.192842,,,184.1,2.594,kepler,
6675056,0.0,10.44331991,0.0011598,0.030416,,,51.7,2.743,kepler,
6685526,1.0,2.237489571,0.00031580000000000003,0.015942,,,30.7,1.8119,kepler,Kepler-707 b
6756669,0.0,5.851520671,0.0330036,0.166109,,,1630.4,3.11058,kepler,
6784235,1.0,3.167893418,0.0007812,0.025513,,,64.8,2.1814,kepler,Kepler-708 b
6849310,1.0,4.311780262,0.001154,0.030716,,,86.1,2.7251,kepler,Kepler-244 b
6849310,1.0,20.0504494,0.0008409,0.026569,,,37.8,4.556,kepler,Kepler-244 d
8883593,1.0,5.743469797,0.0012402000000000001,0.032147,,,79.7,3.4412,kepler,Kepler-728 b
8951215,,39.4759093,0.0010126,0.036074,,,26.6,2.968,kepler,
9016295,0.0,19.974485239,0.0402931,0.243941,,,1398.8,4.23479,kepler,
9077124,1.0,3.166353562,0.0014734000000000001,0.035047,,,128.3,3.3129,kepler,Kepler-729 b
9097120,0.0,23.899634407,0.0209531,0.436512,,,547.8,3.81881,kepler,
9140402,,2.494170338,0.0008637,0.026777,,,69.2,1.1221,kepler,
1432214,0.0,161.78832712,0.08775,0.273088,,,704.5,5.31,kepler,
2165002,1.0,16.56806842,0.0013314000000000002,0.032537,,,41.9,4.2647,kepler,Kepler-263 b
2165002,1.0,47.3329299,0.0009315,0.027927,,,14.0,2.708,kepler,Kepler-263 c
2441728,0.0,0.856895349,8.22e-05,0.00864,,,33.1,1.3078,kepler,
1871056,1.0,40.8065333,0.0003139,0.016213,,,54.8,13.135,kepler,Kepler-264 b
1871056,1.0,140.10765,0.00026680000000000003,0.014948,,,29.0,18.503,kepler,Kepler-264 c
1865042,1.0,3.4815917,0.00013519999999999998,0.010446,,,23.4,1.8069,kepler,Kepler-746 b
10223616,0.0,29.12436474,0.006496,0.290396,,,63.4,3.4209,kepler,
10268907,0.0,1.103971357,0.0003179,0.016876,,,21.7,0.926,kepler,
10166274,1.0,3.353732008,0.0012647000000000001,0.032813,,,47.8,1.4598,kepler,Kepler-267 b
10166274,1.0,6.877446033,0.0016323,0.040795,,,39.6,1.3692,kepler,Kepler-267 c
10166274,1.0,28.46464804,0.0016298,0.037174,,,28.9,2.6657,kepler,Kepler-267 d
10158990,0.0,1.096583368,0.0003085,0.016192,,,44.3,2.1188,kepler,
9904059,,102.9641952,0.0018967,0.050162,,,86.1,15.735,kepler,
10342065,0.0,0.93374614,0.0017175,0.317424,,,365.7,6.551,kepler,
10352945,0.0,6.47179275,0.0004025,0.018468,,,30.7,6.788,kepler,
10354039,1.0,64.617518,0.0024866,0.056124,,,61.9,5.796,kepler,Kepler-1737 b
10330115,1.0,13.21409607,0.0011547999999999999,0.034865,,,38.0,3.5641,kepler,Kepler-781 b
10426656,1.0,6.05729966,0.0003852,0.017666,,,35.1,3.7419,kepler,Kepler-272 c
8394721,1.0,52.09081627,0.0028940999999999997,0.049363,,,243.5,8.6388,kepler,Kepler-79 d
10426656,1.0,10.93725572,0.0004216,0.021998,,,24.6,3.0822,kepler,Kepler-272 d
6692833,0.0,10.80487163,0.0002927,0.015724,,,27.4,2.7215,kepler,
6693640,1.0,13.71938426,0.0003164,0.016377,,,48.3,5.5677,kepler,Kepler-798 b
6441738,,19.03723442,0.0004013,0.018189,,,25.3,3.3882,kepler,
8801343,0.0,2.73987398,0.0206322,0.141141,,,1454.3,4.15886,kepler,
8488878,0.0,5.801880653,0.041924,0.208621,,,396.8,4.2608,kepler,
6541920,1.0,13.02493307,0.0007784,0.025235,,,119.3,4.5706,kepler,Kepler-11 c
12366084,1.0,11.37936986,0.0010235,0.035628,,,37.9,2.6255,kepler,Kepler-232 c
8395660,1.0,23.9800854,0.000104,0.011879,,,17.1,5.351,kepler,Kepler-106 d
12366084,,0.589376952,8.07e-05,0.008399,,,11.4,1.71,kepler,
12404086,1.0,26.39432897,0.0015109000000000001,0.03681,,,48.2,3.573,kepler,Kepler-681 b
12470844,1.0,8.47237911,0.0011235,0.030119,,,47.6,2.7245,kepler,Kepler-233 b
12470844,1.0,60.4189369,0.0009312999999999999,0.027422,,,20.1,5.039,kepler,Kepler-233 c
12644822,1.0,12.611904345,0.0061056,0.073758,,,277.2,5.1497,kepler,Kepler-682 b
6849310,1.0,9.76734503,0.0005691,0.026407,,,21.1,1.6585,kepler,Kepler-244 c
8349582,1.0,11.523067458,0.0005073,0.020288,,,142.0,3.8757,kepler,Kepler-95 b
6862328,,119.0207044,0.0074305,0.077431,,,223.5,8.1405,kepler,
6862603,0.0,2.861159894,0.0010142999999999999,0.039171,,,58.3,1.8832,kepler,
6863998,1.0,16.08518937,0.0014424000000000001,0.040767,,,62.6,3.984,kepler,Kepler-709 b
6867155,,235.9986399,0.0207146,0.14756,,,271.8,8.2284,kepler,
6948054,1.0,7.49018305,0.0011236,0.029843,,,53.0,2.7297,kepler,Kepler-245 b
9141746,1.0,6.491682808,0.0071633,0.079893,,,502.3,4.301,kepler,Kepler-730 b
9141746,1.0,2.85188338,0.0001149,0.010188,,,10.1,2.666,kepler,Kepler-730 c
11974540,1.0,24.669192732,0.0073823000000000005,0.076351,,,603.0,7.03515,kepler,Kepler-470 b
9159275,0.0,3.044770796,0.001695,0.298444,,,203.5,10.0134,kepler,
9166862,1.0,3.855603916,0.0166527,0.119176,,,1173.9,3.2179,kepler,Kepler-731 b
9166870,0.0,3.855599139,0.0010309000000000002,0.033907,,,90.1,3.183,kepler,
2438502,0.0,8.360616221,0.0280663,0.151129,,,425.6,7.5385,kepler,
2309585,0.0,1.838514968,0.0027216999999999996,0.047309,,,63.7,2.7391,kepler,
8644288,1.0,3.504691252,0.0003151,0.017643,,,67.5,1.9811,kepler,Kepler-18 b
5780460,1.0,35.61760233,0.0046349,0.060738,,,155.0,8.4559,kepler,Kepler-747 b
5738346,0.0,30.6113932,0.003472,0.337572,,,37.5,3.576,kepler,
1725016,1.0,7.40742502,0.000442,0.01917,,,23.1,3.675,kepler,Kepler-748 b
1722276,0.0,569.934135,0.018904,0.173539,,,66.7,4.1904,kepler,
10149023,0.0,9.95639775,0.0005105,0.244849,,,32.9,5.615,kepler,
10141900,1.0,6.50327035,0.00041830000000000003,0.018135,,,19.0,2.591,kepler,Kepler-763 d
10141900,1.0,4.09667624,0.00030230000000000003,0.01546,,,16.2,2.19,kepler,Kepler-763 c
10141900,1.0,1.196548464,0.00022459999999999998,0.013587,,,16.5,1.2592,kepler,Kepler-763 b
10141900,,9.6550473,0.0003131,0.015707,,,12.2,2.752,kepler,
10157458,1.0,7.33685101,0.0003258,0.016434,,,21.6,3.548,kepler,Kepler-764 b
10157458,,4.57797412,0.0001254,0.010324,,,9.6,2.862,kepler,
10426656,1.0,2.97136658,0.0002333,0.013899,,,25.6,2.716,kepler,Kepler-272 b
10528068,1.0,158.6850022,0.0008983,0.027275,,,97.4,11.5372,kepler,Kepler-782 b
10468940,1.0,2.936527336,0.0003523,0.01755,,,34.7,1.771,kepler,Kepler-273 b
10468940,1.0,8.01500821,0.000363,0.018282,,,28.6,3.0137,kepler,Kepler-273 c
10341831,0.0,0.933749941,0.0004153,0.24661,,,88.8,6.606,kepler,
10337517,1.0,7.053934488,0.0005115,0.025075,,,56.3,1.7244,kepler,Kepler-783 c
10337517,1.0,4.29263699,6.14e-05,0.007235,,,11.4,2.7,kepler,Kepler-783 b
8560285,0.0,85.34092607,0.0517462,12.009302,,,898.4,10.6141,kepler,
8620565,0.0,0.782045734,0.016185,0.41463,,,272.3,1.7945,kepler,
8616873,0.0,0.576078683,0.0100848,0.260658,,,426.0,1.63253,kepler,
8737796,0.0,0.885747456,0.0008952000000000001,0.237819,,,203.6,4.4788,kepler,
8462258,0.0,3.611541977,0.0029723,0.320559,,,167.1,8.6068,kepler,
8454250,,5.082722475,0.0019741,0.040316,,,95.5,5.9139,kepler,
8494263,0.0,78.9257421,0.017972,0.123557,,,85.2,7.5193,kepler,
2440757,0.0,1.433769925,0.0019763,0.318591,,,112.6,1.8868,kepler,
2445129,0.0,10.31872301,0.0008717,0.247006,,,38.2,3.836,kepler,
2713049,1.0,2.539183147,0.0003821,0.017724,,,38.9,2.4282,kepler,Kepler-683 b
3114167,1.0,6.770300385,0.001304,0.037414,,,50.8,2.0844,kepler,Kepler-684 b
3114661,0.0,0.444291966,0.0109674,0.396105,,,299.7,2.0792,kepler,
10875245,1.0,14.74914825,0.0004302,0.018864,,,107.4,6.0995,kepler,Kepler-107 e
3115833,,10.181584004,0.005741100000000001,0.084708,,,183.6,3.5089,kepler,
6948054,1.0,36.2761238,0.0015726,0.035273,,,45.5,4.7865,kepler,Kepler-245 d
6948054,1.0,17.46087931,0.0008124,0.026969,,,22.6,2.2641,kepler,Kepler-245 c
6948054,1.0,3.219814777,0.0004882,0.019702,,,30.5,2.0642,kepler,Kepler-245 e
6949607,1.0,5.912273234,0.0009614,0.027826,,,62.8,2.3254,kepler,Kepler-28 b
6949607,1.0,8.98581901,0.0008813,0.026527,,,51.8,2.8606,kepler,Kepler-28 c
5094751,1.0,6.481633073,0.0002985,0.017836,,,125.6,3.784,kepler,Kepler-109 b
7031517,0.0,12.940668656,0.04245,0.259639,,,307.5,2.4845,kepler,
9171801,0.0,3.187067566,0.0010374000000000002,0.269659,,,37.2,3.119,kepler,
9334289,1.0,5.826657508,0.0015390999999999998,0.035356,,,81.1,2.9183,kepler,Kepler-254 b
9334289,1.0,12.41216347,0.0006113,0.02227,,,25.6,3.739,kepler,Kepler-254 c
9334289,1.0,18.74649011,0.0007968,0.026327,,,26.7,3.895,kepler,Kepler-254 d
9347899,1.0,20.86021229,0.0019105,0.040067,,,117.0,5.1937,kepler,Kepler-31 b
9347899,1.0,42.63427848,0.0017193,0.038058,,,78.7,6.1998,kepler,Kepler-31 c
9347899,1.0,87.6476068,0.0010096,0.029163,,,37.5,8.871,kepler,Kepler-31 d
892772,0.0,5.09246539,0.000254,0.014236,,,17.1,3.659,kepler,
5728283,0.0,6.198273591,0.0473026,0.202041,,,2561.1,7.53837,kepler,
8127639,0.0,1.023471798,0.0008614,0.038794,,,63.0,2.3499,kepler,
6047498,0.0,0.51872711,0.0007141000000000001,0.229228,,,93.3,1.252,kepler,
8125580,1.0,17.31711739,0.001473,0.037282,,,35.9,3.1518,kepler,Kepler-749 b
8158127,1.0,9.42889884,0.0005654,0.021623,,,50.4,4.4481,kepler,Kepler-750 b
8506766,0.0,48.93786896,0.0072401,0.125795,,,445.7,6.5868,kepler,
10148521,0.0,1.204274435,0.00018580000000000002,0.012855,,,34.7,1.3362,kepler,
10118816,1.0,7.71790675,0.00030680000000000003,0.016108,,,12.6,1.84,kepler,Kepler-1735 b
10122255,1.0,27.6652847,0.00046919999999999997,0.019867,,,36.1,6.633,kepler,Kepler-765 b
9048161,0.0,8.667822346,0.0021219,0.326603,,,187.6,4.9658,kepler,
3124412,0.0,0.948950734,0.002133,0.298025,,,238.6,4.0245,kepler,
3113266,0.0,0.995861402,0.0049938000000000005,0.349278,,,272.0,1.1507,kepler,
3247268,1.0,86.67856052,0.0082441,0.083303,,,318.3,10.1289,kepler,Kepler-418 b
10351231,1.0,7.6746614,0.000503,0.025638,,,20.8,1.9374,kepler,Kepler-1738 b
10485179,0.0,0.445275074,0.0002547,0.015329,,,86.3,2.276,kepler,
8394721,1.0,27.40229859,0.0007475,0.025079,,,79.3,6.8491,kepler,Kepler-79 c
10319385,,0.689210173,0.000195,0.012649,,,93.4,1.6169,kepler,
10482160,1.0,7.34373964,0.0005744,0.022075,,,32.2,1.1784,kepler,Kepler-1739 b
10341913,0.0,0.933749106,0.0001862,0.013481,,,136.3,4.256,kepler,
10480921,0.0,2.037440623,0.0001186,0.010693,,,27.0,3.442,kepler,
8848271,0.0,9.991625291,0.0034505,0.325317,,,220.3,3.8552,kepler,
8751933,1.0,86.64764448,0.0073116000000000006,0.07685,,,241.9,4.2326,kepler,Kepler-420 b
8630788,1.0,36.33750453,0.0028284,0.054879,,,96.8,7.06,kepler,Kepler-281 c
6541920,1.0,22.687155,0.00096,0.028022,,,122.8,5.4921,kepler,Kepler-11 d
8630788,1.0,14.64613058,0.0005935,0.022987,,,30.0,5.688,kepler,Kepler-281 b
8630788,1.0,148.272013,0.0017074000000000002,0.04452,,,21.8,4.192,kepler,Kepler-281 d
8823426,0.0,1.506507172,0.0008809,0.259398,,,86.7,4.5346,kepler,
3120431,0.0,3.341913228,0.0007252999999999999,0.243351,,,39.0,3.813,kepler,
3246984,,1.626630225,0.0016205999999999998,0.305244,,,103.6,2.1145,kepler,
3342970,1.0,2.711504086,0.0008375,0.026533,,,64.5,3.0099,kepler,Kepler-234 b
3342970,1.0,7.21203748,0.0009504,0.028255,,,51.5,4.0491,kepler,Kepler-234 c
3351888,1.0,1.625522174,0.007969,0.080543,,,799.7,2.38963,kepler,Kepler-685 b
3453214,,19.620346923,0.0217246,0.137595,,,340.5,2.0038,kepler,
3554600,0.0,7.544039,0.00032260000000000004,0.194187,,,14.2,6.222,kepler,
7109675,1.0,33.60123371,0.0074259,0.083298,,,247.9,4.4056,kepler,Kepler-46 b
7109675,1.0,6.76652928,0.0004507,0.019382,,,29.2,2.9004,kepler,Kepler-46 d
7118364,1.0,4.347288783,0.0004516,0.019273,,,39.7,2.1024,kepler,Kepler-710 b
7134976,1.0,4.601811819,0.0007559,0.02579,,,60.8,2.2607,kepler,Kepler-246 b
7134976,1.0,11.18719905,0.00035360000000000003,0.017042,,,21.9,3.252,kepler,Kepler-246 c
7135852,1.0,4.220965778,0.00226,0.046401,,,157.8,3.0854,kepler,Kepler-1729 b
7270230,0.0,6.998099523,0.020285,6.502574,,,192.3,2.0488,kepler,
5297298,,34.193600311,0.0137148,0.112571,,,1405.6,5.41382,kepler,
9347899,,9.61731426,0.000234,0.01416,,,18.2,3.8692,kepler,
9388479,1.0,9.467821474,0.002237,0.042684,,,124.7,2.4327,kepler,Kepler-732 b
9388479,1.0,0.893040969,0.0007417000000000001,0.024717,,,87.8,1.0981,kepler,Kepler-732 c
9406990,1.0,20.83426731,0.0009884,0.028495,,,45.1,4.0454,kepler,Kepler-733 b
9415172,1.0,9.94602357,0.0009945,0.028229,,,51.0,3.3862,kepler,Kepler-255 c
9415172,1.0,1.04562195,0.000213,0.013092,,,25.3,1.8955,kepler,Kepler-255 d
8158127,1.0,4.08897299,0.00015790000000000002,0.011602,,,19.0,3.585,kepler,Kepler-750 c
8158127,,16.9972894,0.000225,0.015447,,,11.1,2.585,kepler,
8176653,0.0,2.866680334,0.0007124,0.035102,,,43.0,1.1264,kepler,
8174625,1.0,17.44486016,0.0008269,0.030722,,,46.0,4.445,kepler,Kepler-751 b
8183911,0.0,8.30697421,0.00015869999999999998,0.163795,,,17.4,2.76,kepler,
2309719,0.0,54.35635067,0.0105104,0.283169,,,628.1,6.4345,kepler,
2558363,0.0,0.54624855,0.0006397000000000001,0.242745,,,42.9,2.0543,kepler,
3247268,1.0,12.21828097,0.0018434,0.043209,,,90.1,2.6969,kepler,Kepler-418 c
3232859,0.0,8.387210055,0.004952,0.369981,,,180.6,1.6477,kepler,
3098184,0.0,15.2384539,0.007019,0.082932,,,56.0,19.292,kepler,
3239636,0.0,0.528755447,0.0004085,0.223797,,,100.1,5.714,kepler,
2721030,1.0,6.10027621,0.0007666,0.025279,,,43.2,4.7476,kepler,Kepler-766 b
3329204,,51.59809554,0.0058692,0.070071,,,79.7,2.0153,kepler,
3240706,0.0,5.48990788,0.0005989,0.225166,,,36.7,4.02,kepler,
10350571,1.0,31.5925809,0.0001451,0.010989,,,25.5,13.566,kepler,Kepler-784 b
10350571,1.0,17.157236,0.0001104,0.009558,,,23.6,11.284,kepler,Kepler-784 c
10350571,0.0,93.881556,0.00018869999999999998,0.01242,,,23.7,20.644,kepler,
3749365,1.0,1.97376085,0.0302224,0.159864,,,1252.5,1.82542,kepler,Kepler-785 b
3547091,0.0,3.305577989,0.017971,0.335281,,,39.6,2.5903,kepler,
3869825,0.0,4.800653901,0.0153044,0.124793,,,298.0,9.0419,kepler,
8394721,1.0,13.48457668,0.0006535,0.023452,,,80.8,5.0197,kepler,Kepler-79 b
8766222,0.0,5.2972293,0.0012105,0.030552,,,31.8,3.799,kepler,
8678594,1.0,133.460999,0.0050329,0.064443,,,162.3,11.4997,kepler,Kepler-799 b
8678594,1.0,15.19423359,0.0003678,0.021229,,,18.1,3.106,kepler,Kepler-799 c
8703884,0.0,14.17098745,0.0030708000000000003,0.049395,,,93.6,3.4804,kepler,
8560840,0.0,31.9734169,0.0014144000000000001,0.285156,,,62.5,13.262,kepler,
8612847,1.0,14.13175309,0.001033,0.033654,,,40.1,4.0136,kepler,Kepler-800 b
8552583,0.0,1.061934816,0.0004372,0.270704,,,74.5,3.2551,kepler,
3641726,1.0,9.02930689,0.0010198,0.028718,,,53.9,3.1449,kepler,Kepler-1727 b
3734868,0.0,10.328035714,0.0169177,0.118805,,,636.8,7.7915,kepler,
5812701,1.0,17.855221681,0.0090652,0.08815,,,915.7,7.41287,kepler,Kepler-448 b
10875245,1.0,4.90144976,0.00014069999999999998,0.011136,,,50.6,4.1654,kepler,Kepler-107 c
3832474,1.0,143.2063047,0.0105657,0.094044,,,138.8,8.9302,kepler,Kepler-30 d
3832474,1.0,60.32494216,0.0202804,0.128744,,,347.2,6.6188,kepler,Kepler-30 c
3836375,0.0,1.540397253,0.0008161,0.257087,,,38.8,2.1541,kepler,
7287995,1.0,5.95489993,0.0014107,0.033728,,,87.2,2.3892,kepler,Kepler-81 b
7287995,1.0,12.03987488,0.0012506,0.031605,,,57.6,2.7363,kepler,Kepler-81 c
9941662,1.0,1.763587535,0.0045906,0.064717,,,4061.9,3.16877,kepler,Kepler-13 b
5094751,1.0,21.22261195,0.000366,0.01746,,,114.9,6.5093,kepler,Kepler-109 c
7287995,1.0,20.83762895,0.000439,0.020532,,,14.9,2.3734,kepler,Kepler-81 d
7303253,1.0,23.58917143,0.0012007,0.040151,,,53.3,5.073,kepler,Kepler-711 b
7366258,1.0,26.44439337,0.0018435,0.038511,,,88.0,3.9783,kepler,Kepler-82 b
9415172,1.0,5.71462396,0.00029780000000000003,0.016046,,,16.7,2.336,kepler,Kepler-255 b
9466668,1.0,3.388012244,0.00028010000000000003,0.015454,,,30.6,2.6849,kepler,Kepler-256 c
9466668,1.0,5.83909761,0.00027360000000000004,0.015116,,,25.2,3.1915,kepler,Kepler-256 d
9466668,1.0,1.620467654,0.0001596,0.011493,,,22.7,2.1888,kepler,Kepler-256 b
7684873,0.0,2.947376671,0.0004332,1.654364,,,62.3,2.0911,kepler,
7778437,1.0,5.014234733,0.006536,0.074468,,,794.3,4.589,kepler,Kepler-471 b
9466668,1.0,10.6816951,0.0003078,0.016847,,,21.9,3.605,kepler,Kepler-256 e
2716853,1.0,18.82744023,0.0010062,0.028791,,,29.5,4.664,kepler,Kepler-752 b
2716853,0.0,68.832195,0.0006781000000000001,0.024975,,,8.2,3.31,kepler,
2445154,0.0,8.4120069,0.0008196,0.025159,,,39.7,3.923,kepler,
3964562,0.0,3.012476582,0.0011385,0.294213,,,253.4,3.1424,kepler,
8559644,1.0,224.7789355,0.0034875,0.056891,,,235.7,11.1899,kepler,Kepler-111 c
2715135,1.0,5.747711909,0.0008201,0.026906,,,51.7,1.8923,kepler,Kepler-753 b
2574201,0.0,37.4783492,0.0014679,0.209206,,,18.3,5.317,kepler,
1996679,0.0,145.5624926,0.0029316,0.335735,,,58.1,5.4126,kepler,
2853093,1.0,161.5278347,0.004653600000000001,0.061844,,,54.7,3.6734,kepler,Kepler-767 b
3228824,0.0,0.73093905,0.0004511,0.018735,,,52.4,2.8437,kepler,
3245969,1.0,11.39102358,0.0004486,0.020993,,,10.5,2.303,kepler,Kepler-768 b
3231341,1.0,12.33343853,0.0005364,0.030411,,,31.7,6.221,kepler,Kepler-24 c
3231341,1.0,8.14515981,0.0004468,0.025296,,,32.2,5.073,kepler,Kepler-24 b
3231341,1.0,18.9985279,0.0004307,0.318792,,,16.9,4.529,kepler,Kepler-24 e
3655332,0.0,15.06649901,0.036348,0.317877,,,154.6,5.9885,kepler,
